median_house_value,median_income,housing_median_age,total_rooms,total_bedrooms,population,households,latitude,longitude
76200.00,2.07,31.00,1192.00,307.00,1013.00,283.00,34.00,-117.40
83400.00,1.91,38.00,2228.00,571.00,1697.00,530.00,34.00,-117.41
152200.00,4.26,21.00,2634.00,421.00,1376.00,406.00,33.98,-117.43
119500.00,3.06,16.00,10072.00,2043.00,5913.00,1909.00,33.98,-117.42
95200.00,2.76,26.00,3042.00,598.00,1720.00,551.00,34.01,-117.45
98300.00,3.09,34.00,2101.00,426.00,1150.00,377.00,34.01,-117.43
88600.00,1.47,26.00,2372.00,621.00,1647.00,612.00,34.00,-117.41
96600.00,3.02,32.00,1617.00,346.00,1153.00,385.00,34.00,-117.42
116900.00,4.57,18.00,3307.00,547.00,1738.00,457.00,33.99,-117.43
171300.00,4.56,12.00,9966.00,1517.00,5008.00,1492.00,33.99,-117.44
128500.00,4.41,15.00,1929.00,317.00,1237.00,316.00,34.00,-117.50
116400.00,4.84,21.00,2050.00,392.00,1153.00,336.00,33.99,-117.49
115000.00,3.40,20.00,2451.00,475.00,1785.00,456.00,33.98,-117.48
160600.00,4.84,17.00,2727.00,462.00,1691.00,448.00,33.98,-117.49
138700.00,4.21,21.00,2394.00,416.00,1291.00,381.00,33.98,-117.50
158100.00,4.99,8.00,12106.00,1913.00,5810.00,1717.00,33.98,-117.47
121100.00,4.37,23.00,2000.00,376.00,1361.00,388.00,34.01,-117.48
108200.00,3.67,35.00,2051.00,427.00,1466.00,425.00,34.02,-117.49
142400.00,4.45,21.00,3736.00,738.00,2021.00,640.00,34.02,-117.49
135300.00,2.18,24.00,7779.00,1835.00,3996.00,1765.00,34.02,-117.51
145500.00,3.85,12.00,6751.00,1153.00,3266.00,1134.00,34.00,-117.48
124700.00,3.21,36.00,3791.00,746.00,2258.00,672.00,34.00,-117.51
182900.00,5.28,14.00,13562.00,2057.00,7600.00,2086.00,33.99,-117.52
141000.00,3.89,34.00,1293.00,215.00,774.00,217.00,33.97,-117.53
141000.00,4.08,29.00,1430.00,273.00,872.00,283.00,33.97,-117.53
137500.00,3.67,35.00,352.00,62.00,184.00,57.00,33.97,-117.51
375000.00,5.33,19.00,256.00,34.00,101.00,28.00,34.02,-117.53
153100.00,3.19,26.00,2925.00,575.00,1921.00,501.00,33.94,-117.60
75000.00,2.70,17.00,3583.00,700.00,1587.00,719.00,34.00,-117.55
203200.00,4.23,21.00,5675.00,935.00,2834.00,865.00,33.94,-117.53
163900.00,4.48,30.00,5398.00,926.00,2672.00,864.00,33.94,-117.55
164300.00,1.63,29.00,266.00,42.00,136.00,40.00,33.94,-117.56
257100.00,7.02,6.00,575.00,73.00,318.00,88.00,33.94,-117.56
271900.00,7.54,3.00,1240.00,151.00,519.00,146.00,33.93,-117.57
229400.00,5.93,17.00,3196.00,444.00,1581.00,462.00,33.95,-117.55
203400.00,5.49,7.00,10223.00,1491.00,5205.00,1509.00,33.91,-117.59
137600.00,3.55,7.00,3797.00,850.00,2369.00,720.00,33.90,-117.57
191700.00,2.34,16.00,693.00,185.00,365.00,176.00,33.89,-117.56
164800.00,5.70,25.00,2999.00,439.00,1396.00,458.00,33.89,-117.55
220800.00,5.17,2.00,17978.00,3217.00,7305.00,2463.00,33.89,-117.52
251000.00,7.24,15.00,1864.00,271.00,1006.00,288.00,33.91,-117.60
154300.00,4.19,25.00,5187.00,934.00,2725.00,860.00,33.93,-117.55
163300.00,4.82,24.00,2807.00,501.00,1653.00,509.00,33.92,-117.55
198800.00,3.45,21.00,1839.00,324.00,871.00,307.00,33.90,-117.55
233500.00,6.16,12.00,2290.00,319.00,728.00,228.00,33.92,-117.53
246400.00,6.16,16.00,4157.00,586.00,2036.00,594.00,33.92,-117.58
214600.00,5.37,22.00,2620.00,396.00,1324.00,362.00,33.91,-117.57
244200.00,7.81,17.00,338.00,47.00,200.00,46.00,33.93,-117.59
135600.00,4.37,19.00,4741.00,835.00,2903.00,796.00,33.93,-117.50
139100.00,3.29,17.00,5364.00,1020.00,3754.00,936.00,33.91,-117.49
115600.00,2.98,31.00,2529.00,513.00,1504.00,426.00,33.92,-117.50
146800.00,4.55,28.00,2101.00,337.00,1061.00,348.00,33.92,-117.50
169100.00,5.00,12.00,9016.00,1486.00,4285.00,1457.00,33.95,-117.51
99600.00,3.70,34.00,1565.00,296.00,1142.00,328.00,33.95,-117.46
124600.00,4.13,15.00,6248.00,1249.00,3795.00,1128.00,33.95,-117.47
139200.00,4.30,12.00,7923.00,1470.00,4861.00,1385.00,33.96,-117.50
143400.00,4.82,29.00,932.00,153.00,711.00,172.00,33.95,-117.50
85800.00,1.71,26.00,2481.00,620.00,2411.00,552.00,33.94,-117.46
88500.00,3.07,34.00,559.00,139.00,532.00,137.00,33.94,-117.47
112900.00,2.78,19.00,1891.00,465.00,1693.00,416.00,33.94,-117.48
117300.00,3.20,29.00,1625.00,336.00,1046.00,320.00,33.94,-117.48
127100.00,4.03,28.00,2787.00,490.00,1684.00,467.00,33.94,-117.49
114700.00,3.01,16.00,4112.00,880.00,2821.00,857.00,33.93,-117.46
132800.00,3.74,19.00,4780.00,861.00,3043.00,766.00,33.93,-117.46
121100.00,3.52,21.00,713.00,142.00,476.00,142.00,33.92,-117.46
110500.00,3.40,33.00,919.00,208.00,724.00,235.00,33.93,-117.47
105600.00,3.23,34.00,2086.00,417.00,1501.00,395.00,33.94,-117.47
105400.00,3.52,35.00,1566.00,294.00,1056.00,279.00,33.94,-117.46
122000.00,2.68,31.00,2191.00,459.00,1564.00,450.00,33.93,-117.48
126100.00,3.66,18.00,3869.00,773.00,2500.00,726.00,33.92,-117.47
124600.00,3.95,26.00,2970.00,576.00,2156.00,558.00,33.93,-117.49
127300.00,2.22,21.00,3491.00,760.00,1920.00,669.00,33.91,-117.47
144800.00,3.32,10.00,9738.00,2130.00,4936.00,1840.00,33.90,-117.46
149900.00,4.73,14.00,10395.00,1799.00,6295.00,1855.00,33.89,-117.48
159100.00,3.61,7.00,10235.00,2238.00,5271.00,2094.00,33.90,-117.49
141100.00,4.22,22.00,3611.00,666.00,1869.00,649.00,33.91,-117.48
334100.00,6.81,5.00,2589.00,351.00,1109.00,360.00,33.88,-117.44
158000.00,4.06,16.00,5418.00,1005.00,2690.00,1088.00,33.89,-117.51
123800.00,4.13,24.00,3044.00,602.00,2541.00,564.00,33.88,-117.51
102500.00,2.57,21.00,722.00,178.00,770.00,165.00,33.88,-117.52
91000.00,3.13,22.00,2855.00,667.00,2453.00,624.00,33.88,-117.53
239800.00,5.05,4.00,6755.00,1017.00,2866.00,850.00,33.87,-117.50
96200.00,2.49,36.00,838.00,210.00,722.00,180.00,33.88,-117.56
107900.00,2.37,14.00,1731.00,404.00,1269.00,351.00,33.89,-117.58
108800.00,2.24,19.00,2472.00,618.00,2143.00,610.00,33.88,-117.55
138200.00,2.22,33.00,2076.00,517.00,1374.00,480.00,33.87,-117.57
113000.00,2.07,40.00,1196.00,294.00,1052.00,258.00,33.88,-117.56
119400.00,2.32,35.00,1755.00,446.00,1453.00,428.00,33.88,-117.57
110600.00,2.30,39.00,679.00,164.00,769.00,179.00,33.88,-117.57
113500.00,1.69,42.00,765.00,171.00,590.00,177.00,33.87,-117.58
117000.00,2.44,7.00,3586.00,959.00,2695.00,877.00,33.88,-117.59
107000.00,2.61,13.00,3239.00,849.00,2751.00,813.00,33.88,-117.59
116100.00,2.30,16.00,1739.00,478.00,1235.00,420.00,33.88,-117.58
122800.00,2.33,37.00,621.00,156.00,443.00,135.00,33.87,-117.57
165000.00,5.19,27.00,1786.00,287.00,939.00,278.00,33.87,-117.57
163900.00,5.05,17.00,2772.00,449.00,1685.00,461.00,33.87,-117.58
144300.00,3.29,30.00,701.00,131.00,356.00,125.00,33.87,-117.58
142100.00,3.53,34.00,1511.00,272.00,773.00,265.00,33.87,-117.58
195300.00,4.87,4.00,8207.00,1373.00,3887.00,1304.00,33.85,-117.55
339300.00,5.48,28.00,895.00,127.00,346.00,115.00,33.83,-117.56
195100.00,5.29,6.00,16431.00,2640.00,8222.00,2553.00,33.85,-117.58
216700.00,4.13,6.00,202.00,29.00,75.00,28.00,33.82,-117.54
500001.00,4.24,6.00,502.00,76.00,228.00,65.00,33.83,-117.55
221400.00,5.30,9.00,6538.00,955.00,2928.00,892.00,33.85,-117.60
177100.00,5.29,25.00,6964.00,1066.00,3240.00,1036.00,33.86,-117.56
137100.00,3.94,18.00,8136.00,1584.00,4976.00,1516.00,33.87,-117.55
204800.00,5.54,13.00,8010.00,1366.00,3920.00,1309.00,33.88,-117.64
150300.00,4.27,18.00,6450.00,1165.00,3716.00,1113.00,33.87,-117.60
161000.00,5.20,23.00,2949.00,473.00,1671.00,477.00,33.86,-117.60
138100.00,3.44,15.00,7626.00,1570.00,3823.00,1415.00,33.87,-117.60
257900.00,6.23,2.00,17470.00,2727.00,5964.00,1985.00,33.87,-117.64
111000.00,3.55,20.00,688.00,146.00,575.00,144.00,33.84,-117.52
189800.00,4.46,22.00,2397.00,400.00,1347.00,403.00,33.83,-117.52
195600.00,5.54,7.00,2191.00,324.00,1156.00,310.00,33.83,-117.53
160800.00,4.80,5.00,5846.00,1035.00,3258.00,1001.00,33.76,-117.54
215000.00,5.14,14.00,3776.00,580.00,1877.00,559.00,33.82,-117.52
189800.00,4.69,15.00,2857.00,421.00,1361.00,382.00,33.88,-117.36
187800.00,5.15,2.00,12837.00,1842.00,4636.00,1453.00,33.90,-117.33
211300.00,5.36,17.00,2678.00,394.00,1225.00,367.00,33.89,-117.34
267900.00,5.16,12.00,3964.00,524.00,1707.00,549.00,33.89,-117.38
240500.00,5.03,10.00,5600.00,848.00,2573.00,788.00,33.88,-117.36
110000.00,3.11,16.00,1171.00,235.00,659.00,216.00,33.86,-117.26
161300.00,5.10,14.00,2300.00,335.00,1001.00,311.00,33.87,-117.33
127900.00,2.95,15.00,3991.00,751.00,2317.00,657.00,33.85,-117.30
118000.00,2.32,16.00,3498.00,702.00,2372.00,672.00,33.85,-117.28
295200.00,4.23,13.00,4770.00,718.00,1985.00,662.00,33.81,-117.43
249100.00,4.49,8.00,1954.00,330.00,973.00,321.00,33.76,-117.40
223600.00,5.46,9.00,7538.00,1125.00,3450.00,1077.00,33.85,-117.40
123200.00,2.72,12.00,1159.00,209.00,523.00,159.00,33.84,-117.26
173900.00,4.81,15.00,826.00,138.00,440.00,134.00,33.87,-117.32
152700.00,2.54,33.00,6982.00,1371.00,5650.00,1195.00,33.89,-117.28
184500.00,4.19,15.00,6437.00,1298.00,2805.00,1205.00,33.96,-117.34
144500.00,3.76,19.00,3216.00,666.00,1363.00,629.00,33.96,-117.32
236500.00,7.41,20.00,4589.00,594.00,1660.00,595.00,33.94,-117.34
214500.00,5.56,13.00,7910.00,1195.00,3382.00,1176.00,33.94,-117.34
216500.00,5.27,7.00,11232.00,1791.00,4218.00,1644.00,33.94,-117.31
162500.00,1.95,52.00,1417.00,353.00,881.00,300.00,33.98,-117.33
162500.00,1.63,8.00,152.00,19.00,1275.00,20.00,33.97,-117.33
101600.00,3.17,27.00,321.00,64.00,214.00,67.00,34.00,-117.34
103400.00,1.76,10.00,17286.00,4952.00,9851.00,4616.00,33.98,-117.34
133500.00,4.71,27.00,5464.00,850.00,2400.00,836.00,33.99,-117.32
140300.00,3.49,28.00,3420.00,691.00,1502.00,656.00,33.97,-117.31
160600.00,4.67,4.00,18767.00,3032.00,8805.00,2723.00,33.97,-117.29
95300.00,2.73,23.00,3707.00,769.00,1938.00,658.00,34.01,-117.35
85400.00,2.27,28.00,2683.00,708.00,2047.00,636.00,34.02,-117.34
129900.00,4.41,23.00,3021.00,527.00,1580.00,533.00,34.01,-117.32
132600.00,4.79,11.00,6617.00,1118.00,3710.00,1087.00,33.95,-117.24
142000.00,3.59,7.00,13195.00,2696.00,6763.00,2437.00,33.94,-117.23
138700.00,4.28,5.00,13096.00,2208.00,6780.00,2180.00,33.95,-117.25
163300.00,5.25,5.00,9179.00,1361.00,4573.00,1294.00,33.96,-117.23
155500.00,5.22,5.00,8403.00,1240.00,3962.00,1150.00,33.95,-117.21
223200.00,6.32,5.00,4873.00,639.00,1947.00,568.00,33.94,-117.14
197700.00,5.64,3.00,18356.00,2537.00,8437.00,2342.00,33.97,-117.21
135700.00,1.31,10.00,972.00,212.00,773.00,219.00,33.94,-117.28
86900.00,2.16,35.00,3623.00,841.00,2721.00,766.00,33.92,-117.28
127200.00,3.09,13.00,8443.00,1744.00,4885.00,1470.00,33.92,-117.27
164800.00,3.10,2.00,337.00,55.00,115.00,49.00,33.93,-117.27
113900.00,1.61,15.00,1569.00,423.00,1123.00,369.00,33.94,-117.24
113200.00,3.27,12.00,7105.00,1447.00,4520.00,1333.00,33.93,-117.24
137600.00,4.27,8.00,10110.00,1761.00,5804.00,1703.00,33.93,-117.25
124600.00,4.15,7.00,9812.00,1914.00,5595.00,1729.00,33.92,-117.25
127200.00,4.05,9.00,11654.00,2100.00,7596.00,2127.00,33.91,-117.23
136600.00,4.20,5.00,11775.00,2031.00,6686.00,1911.00,33.89,-117.23
114200.00,3.08,8.00,2405.00,537.00,1594.00,517.00,33.94,-117.23
117000.00,3.21,14.00,5104.00,1026.00,3513.00,972.00,33.93,-117.22
130900.00,4.09,5.00,16884.00,2865.00,9509.00,2688.00,33.92,-117.22
152600.00,5.02,4.00,10002.00,1468.00,5439.00,1397.00,33.93,-117.21
143500.00,4.76,12.00,3236.00,502.00,1610.00,502.00,33.92,-117.16
121500.00,4.05,8.00,8302.00,1461.00,5155.00,1370.00,33.90,-117.22
244400.00,3.58,4.00,1611.00,239.00,275.00,84.00,33.89,-117.13
143000.00,4.19,3.00,21060.00,3366.00,9623.00,2812.00,33.90,-117.19
500001.00,2.63,16.00,56.00,7.00,39.00,14.00,33.87,-117.22
136300.00,2.82,8.00,1031.00,201.00,606.00,179.00,33.85,-117.24
187500.00,4.60,7.00,77.00,12.00,64.00,15.00,33.83,-117.17
161300.00,3.66,14.00,1265.00,230.00,621.00,173.00,33.83,-117.20
100000.00,4.08,2.00,1424.00,251.00,681.00,192.00,33.83,-117.23
122100.00,3.91,2.00,4198.00,805.00,1943.00,673.00,33.82,-117.21
113700.00,3.42,4.00,9911.00,1946.00,5145.00,1661.00,33.81,-117.22
97900.00,2.18,16.00,8476.00,1758.00,2711.00,1427.00,33.71,-117.21
110100.00,2.53,8.00,5528.00,1073.00,1674.00,918.00,33.72,-117.20
98600.00,1.99,16.00,5373.00,1079.00,1573.00,933.00,33.72,-117.20
83300.00,2.09,24.00,4210.00,920.00,1283.00,829.00,33.71,-117.20
92400.00,2.33,23.00,6323.00,1196.00,1984.00,1124.00,33.70,-117.20
83500.00,1.90,24.00,5783.00,1256.00,1990.00,1151.00,33.70,-117.19
136400.00,4.59,3.00,6484.00,1037.00,3295.00,1074.00,33.69,-117.19
228900.00,5.32,8.00,26322.00,4072.00,9360.00,3361.00,33.68,-117.27
113400.00,3.58,10.00,5156.00,941.00,2294.00,747.00,33.70,-117.25
125900.00,3.89,10.00,3659.00,650.00,1476.00,515.00,33.68,-117.23
117200.00,3.13,12.00,1869.00,356.00,1007.00,323.00,33.66,-117.22
177300.00,4.14,2.00,7401.00,1187.00,2826.00,839.00,33.66,-117.17
145800.00,2.38,11.00,939.00,187.00,557.00,190.00,33.67,-117.07
139600.00,3.80,14.00,2715.00,500.00,1540.00,464.00,33.83,-117.11
161200.00,4.19,13.00,1914.00,339.00,930.00,304.00,33.78,-117.11
148200.00,4.07,6.00,1771.00,293.00,935.00,279.00,33.82,-117.08
169300.00,1.34,7.00,1697.00,424.00,808.00,354.00,33.78,-117.18
96100.00,2.26,17.00,4174.00,851.00,1845.00,780.00,33.75,-117.11
155400.00,2.63,11.00,4934.00,929.00,2508.00,840.00,33.76,-117.16
109200.00,2.52,7.00,1810.00,386.00,931.00,355.00,33.74,-117.22
145300.00,2.58,17.00,2813.00,565.00,1345.00,488.00,33.78,-117.06
148800.00,3.28,13.00,4496.00,756.00,2044.00,695.00,33.81,-117.14
126500.00,4.07,3.00,5284.00,920.00,2703.00,729.00,33.80,-117.22
90500.00,1.97,13.00,1974.00,426.00,1276.00,408.00,33.71,-117.09
112500.00,2.80,16.00,4928.00,960.00,2132.00,853.00,33.72,-117.07
71300.00,2.12,18.00,4799.00,1035.00,1966.00,944.00,33.74,-117.11
111500.00,3.13,2.00,6305.00,1265.00,2489.00,1152.00,33.70,-117.15
140700.00,2.63,10.00,2381.00,454.00,1323.00,477.00,33.73,-117.16
89300.00,2.30,17.00,3318.00,759.00,2016.00,673.00,33.79,-117.23
81500.00,1.98,23.00,3465.00,703.00,2672.00,607.00,33.78,-117.23
83000.00,2.00,5.00,2108.00,496.00,1666.00,461.00,33.77,-117.23
118300.00,2.47,15.00,4173.00,804.00,2393.00,713.00,33.83,-117.29
173300.00,4.10,11.00,3196.00,576.00,1757.00,552.00,33.80,-117.32
146500.00,2.15,22.00,4249.00,922.00,2405.00,846.00,33.81,-117.26
104200.00,2.84,9.00,6907.00,1379.00,3665.00,1290.00,33.77,-117.24
129200.00,2.15,19.00,3173.00,678.00,2204.00,606.00,33.75,-117.31
101300.00,2.09,16.00,2876.00,576.00,1859.00,545.00,33.77,-117.27
110000.00,2.82,19.00,2248.00,427.00,1207.00,368.00,33.72,-117.29
114600.00,2.17,11.00,1161.00,235.00,640.00,210.00,33.72,-117.28
168700.00,5.33,5.00,6529.00,997.00,3464.00,1006.00,33.69,-117.39
123800.00,3.25,8.00,4345.00,865.00,2425.00,785.00,33.70,-117.37
154300.00,3.15,10.00,2591.00,486.00,1255.00,425.00,33.71,-117.34
157400.00,3.18,9.00,981.00,169.00,596.00,156.00,33.67,-117.31
111300.00,3.10,11.00,1229.00,236.00,581.00,190.00,33.69,-117.35
100600.00,1.92,27.00,4376.00,1003.00,2667.00,870.00,33.67,-117.33
125000.00,4.28,10.00,516.00,107.00,282.00,96.00,33.68,-117.35
131800.00,3.38,9.00,13288.00,2728.00,7235.00,2350.00,33.67,-117.38
132600.00,2.24,17.00,10145.00,2306.00,4776.00,1749.00,33.67,-117.38
109200.00,2.54,23.00,6859.00,1535.00,3405.00,1351.00,33.64,-117.35
162200.00,3.81,7.00,16010.00,2726.00,7139.00,2426.00,33.63,-117.29
163600.00,2.69,15.00,4573.00,928.00,2513.00,832.00,33.66,-117.28
465600.00,9.44,8.00,446.00,62.00,188.00,68.00,33.55,-117.43
159300.00,3.23,10.00,4097.00,813.00,2082.00,731.00,33.60,-117.36
155600.00,3.51,10.00,1652.00,316.00,725.00,233.00,33.65,-117.25
210700.00,3.23,12.00,1481.00,265.00,757.00,243.00,33.64,-117.19
150900.00,3.63,7.00,7722.00,1324.00,2975.00,1161.00,33.61,-117.21
174300.00,4.59,2.00,30450.00,5033.00,9419.00,3197.00,33.58,-117.20
215300.00,4.79,3.00,2744.00,428.00,1223.00,366.00,33.61,-117.16
145600.00,4.37,2.00,2569.00,431.00,1232.00,388.00,33.61,-117.12
187300.00,3.94,2.00,20391.00,3245.00,7132.00,2716.00,33.57,-117.16
147500.00,3.75,4.00,4952.00,1000.00,2912.00,943.00,33.54,-117.16
347700.00,4.81,5.00,3471.00,530.00,1541.00,502.00,33.52,-117.05
392100.00,4.13,9.00,2802.00,471.00,1155.00,421.00,33.52,-116.96
307600.00,4.38,6.00,1868.00,289.00,750.00,247.00,33.56,-117.10
337200.00,3.24,7.00,1972.00,352.00,964.00,317.00,33.60,-117.02
221900.00,4.29,8.00,1003.00,167.00,388.00,140.00,33.62,-116.96
493300.00,6.91,5.00,1585.00,247.00,510.00,181.00,33.48,-117.22
187500.00,3.48,6.00,108.00,18.00,43.00,17.00,33.53,-117.19
500001.00,6.99,13.00,270.00,42.00,120.00,42.00,33.51,-117.18
191100.00,4.00,4.00,21988.00,4055.00,8824.00,3252.00,33.49,-117.12
212300.00,4.58,4.00,30401.00,4957.00,13251.00,4339.00,33.52,-117.12
174200.00,4.69,4.00,9089.00,1413.00,3886.00,1243.00,33.45,-117.15
43000.00,2.83,13.00,1614.00,410.00,846.00,270.00,33.46,-116.99
183000.00,3.96,6.00,13724.00,2269.00,5860.00,1986.00,33.57,-117.23
429000.00,5.54,4.00,6112.00,890.00,2088.00,712.00,33.55,-117.27
500001.00,5.21,4.00,966.00,133.00,311.00,92.00,33.51,-117.32
134700.00,3.00,6.00,8278.00,1579.00,3062.00,1446.00,33.71,-117.02
189700.00,3.16,19.00,6807.00,1164.00,2703.00,1055.00,33.71,-116.91
201300.00,5.36,15.00,2094.00,316.00,937.00,277.00,33.73,-116.89
173900.00,4.48,11.00,1183.00,178.00,543.00,147.00,33.68,-116.95
93800.00,2.11,15.00,652.00,149.00,248.00,97.00,33.65,-116.90
143800.00,2.81,18.00,397.00,89.00,239.00,80.00,33.63,-116.92
97800.00,2.00,13.00,16148.00,3474.00,6159.00,3232.00,33.73,-116.99
127900.00,2.37,14.00,2281.00,426.00,894.00,430.00,33.74,-116.90
85800.00,2.07,19.00,2238.00,573.00,1190.00,507.00,33.75,-116.95
109500.00,1.78,23.00,4676.00,1096.00,2770.00,1057.00,33.75,-116.95
121500.00,2.96,14.00,6027.00,1148.00,3136.00,1036.00,33.75,-116.93
112800.00,3.68,15.00,3757.00,666.00,1693.00,654.00,33.74,-116.93
89400.00,2.46,20.00,2233.00,431.00,1024.00,399.00,33.74,-116.95
87000.00,3.07,20.00,4735.00,973.00,2306.00,904.00,33.73,-116.96
94500.00,3.24,21.00,4587.00,810.00,2233.00,765.00,33.73,-116.95
91200.00,2.71,18.00,1996.00,405.00,1270.00,400.00,33.74,-116.95
118900.00,4.64,19.00,2901.00,445.00,1414.00,475.00,33.74,-116.94
120000.00,3.72,17.00,5160.00,851.00,2344.00,781.00,33.73,-116.94
132300.00,4.04,13.00,3603.00,573.00,1644.00,515.00,33.73,-116.93
76300.00,2.59,35.00,3269.00,757.00,2328.00,705.00,33.75,-116.96
86200.00,1.94,31.00,2712.00,628.00,1519.00,629.00,33.74,-116.97
77500.00,1.30,22.00,3740.00,965.00,2011.00,824.00,33.75,-116.97
77000.00,1.44,18.00,9601.00,2401.00,4002.00,2106.00,33.75,-116.99
85700.00,1.84,25.00,4952.00,1062.00,1589.00,1024.00,33.74,-116.98
76900.00,2.22,20.00,3674.00,792.00,1498.00,758.00,33.74,-116.97
87600.00,2.21,19.00,3649.00,755.00,1717.00,696.00,33.74,-116.96
137600.00,2.41,14.00,7240.00,1410.00,2708.00,1240.00,33.77,-116.94
105100.00,1.80,15.00,2873.00,903.00,1094.00,659.00,33.75,-117.01
95900.00,1.71,10.00,6890.00,1702.00,3141.00,1451.00,33.76,-116.95
107900.00,1.97,12.00,5829.00,1309.00,2711.00,1118.00,33.77,-116.98
69400.00,2.17,12.00,7626.00,1704.00,2823.00,1554.00,33.76,-116.99
94400.00,2.11,8.00,5330.00,1529.00,2143.00,1107.00,33.74,-117.00
112500.00,1.95,14.00,3700.00,750.00,1171.00,695.00,33.73,-117.02
113100.00,2.29,7.00,10352.00,2007.00,3559.00,1689.00,33.77,-116.99
120700.00,2.84,20.00,1317.00,203.00,453.00,158.00,33.76,-117.02
139300.00,2.68,15.00,2228.00,472.00,653.00,350.00,33.83,-116.98
108900.00,2.30,10.00,6317.00,1335.00,2625.00,1094.00,33.81,-117.02
95300.00,2.20,8.00,10997.00,2205.00,5060.00,1949.00,33.79,-116.95
77700.00,1.88,20.00,2399.00,546.00,1726.00,542.00,33.79,-116.95
83000.00,2.01,21.00,2990.00,691.00,2108.00,660.00,33.79,-116.96
74800.00,2.54,24.00,2680.00,606.00,1728.00,527.00,33.78,-116.97
74000.00,1.73,24.00,3409.00,804.00,1939.00,739.00,33.78,-116.95
56700.00,2.06,12.00,701.00,130.00,434.00,110.00,33.79,-116.89
130800.00,2.56,5.00,4116.00,761.00,1714.00,717.00,33.76,-116.87
140000.00,1.60,20.00,3111.00,623.00,1000.00,508.00,33.74,-116.88
81700.00,2.02,23.00,2719.00,538.00,930.00,485.00,33.75,-116.89
123400.00,2.32,13.00,10886.00,2127.00,4266.00,1955.00,33.75,-116.91
170700.00,2.93,13.00,2604.00,443.00,978.00,417.00,33.73,-116.86
104900.00,2.42,25.00,3750.00,781.00,1594.00,785.00,34.00,-117.04
94400.00,2.54,33.00,1575.00,326.00,879.00,282.00,34.00,-117.06
132100.00,3.53,21.00,4624.00,852.00,2174.00,812.00,34.00,-117.04
195900.00,4.74,22.00,4227.00,658.00,1849.00,619.00,33.99,-116.99
118800.00,2.34,18.00,4775.00,886.00,1868.00,836.00,33.97,-117.01
116300.00,3.14,14.00,5320.00,974.00,1947.00,843.00,33.97,-116.95
112100.00,2.43,12.00,5876.00,1222.00,2992.00,1151.00,33.96,-116.97
149000.00,2.73,25.00,1254.00,312.00,715.00,301.00,33.98,-117.11
105200.00,2.88,5.00,1822.00,367.00,798.00,313.00,33.95,-117.02
187500.00,3.13,6.00,78.00,11.00,27.00,10.00,33.89,-117.03
81900.00,1.41,22.00,1999.00,497.00,1304.00,479.00,33.94,-116.96
147500.00,3.71,26.00,503.00,69.00,293.00,59.00,33.92,-116.99
58000.00,2.40,11.00,658.00,131.00,376.00,120.00,33.97,-116.86
90000.00,1.47,16.00,319.00,68.00,212.00,67.00,33.99,-116.79
63000.00,1.69,19.00,2307.00,525.00,1266.00,437.00,33.92,-116.77
81800.00,1.33,17.00,2009.00,469.00,820.00,381.00,33.90,-116.81
146300.00,3.04,2.00,6900.00,1238.00,1950.00,980.00,33.86,-116.89
55000.00,1.63,1.00,6.00,2.00,8.00,2.00,33.86,-116.95
91100.00,2.78,18.00,521.00,118.00,174.00,74.00,33.84,-116.86
89800.00,3.45,27.00,3459.00,640.00,1760.00,654.00,33.94,-116.98
73200.00,1.95,40.00,2277.00,498.00,1391.00,453.00,33.93,-116.98
91200.00,3.04,29.00,3197.00,632.00,1722.00,603.00,33.94,-116.97
73200.00,1.42,29.00,2793.00,722.00,1583.00,626.00,33.93,-116.97
68300.00,2.16,33.00,376.00,83.00,267.00,88.00,33.93,-116.98
98600.00,3.63,30.00,3915.00,672.00,1820.00,643.00,33.98,-116.90
95600.00,2.05,13.00,7804.00,1594.00,3297.00,1469.00,33.93,-116.93
72600.00,2.10,29.00,4549.00,916.00,2494.00,912.00,33.93,-116.89
55000.00,1.22,37.00,1495.00,429.00,865.00,342.00,33.93,-116.88
71800.00,2.23,34.00,3183.00,738.00,1820.00,647.00,33.93,-116.90
193800.00,5.50,18.00,553.00,100.00,215.00,82.00,34.00,-116.91
73400.00,2.22,35.00,4448.00,906.00,2736.00,843.00,33.94,-116.87
54600.00,1.46,32.00,3141.00,812.00,2589.00,721.00,33.93,-116.87
73100.00,2.75,37.00,1858.00,361.00,1632.00,310.00,33.91,-116.87
81000.00,2.66,10.00,2653.00,621.00,1967.00,598.00,33.92,-116.89
